,name,origin_address
1504,01328.b23902de23cb3ca1f3334517282372b2,"Unknown city, Unknown state, Russia"
1505,0077.a5c41f056918bde0d5f9be424714766e,"Unknown city, Unknown state, United States"
1506,0092.bf7453c6b7917ca30074a3030d84e36d,"Unknown city, Unknown state, United States"
1507,00985.13d06699ecd95078655fa3d24e3b6d03,"Unknown city, Unknown state, South Korea"
1508,00016.67fb281761ca1051a22ec3f21917e7c0,"Seoul, Seoul, South Korea"
1509,00161.37836bbc77bdab253f914d7a5233badb,"Villa Nueva, Cordoba, Argentina"
1510,0138.eab076de94bd9f1d19908f682e58031f,"Whitstable, Kent, United Kingdom"
1511,00732.bc344aaabb0aae7f3e1600f2d72c2232,"Unknown city, Unknown state, Canada"
1512,00245.9d608575062cc3d6368078006d20f61b,"Unknown city, Unknown state, France"
1513,01166.f0c4605d98cf51b7eeb81bb6072fee3d,"Unknown city, Unknown state, United States"
1514,00771.e33fd0de6b6c763a697a4fba307091d0,"Unknown city, Unknown state, United States"
1515,0264.2281c4eb36accd65d9c2cab379de2789,"Unknown city, Unknown state, Spain"
1516,01136.c83cd4b22c068706900cdf339553caff,"Greer, South Carolina, United States"
1517,01173.e0da19fcbb5649aa5104320ce38c6906,"Unknown city, Unknown state, United Kingdom"
1518,01110.0ca5bbd9e775a3c44ff965f301feaae2,"Ennis, Texas, United States"
1519,00225.a4a58f288601a7e965b358c6e7c6741f,"Taipei, Taipei City, Taiwan"
1520,01174.701ed2374fd181a0a63c8bfbc52a911c,"Unknown city, Unknown state, United States"
1521,0343.0630afbe4ee1ffd0db0ffb81c6de98de,"South Lake Tahoe, California, United States"
1522,00317.22fe43af6f4c707c4f1bdc56af959a8e,"Metairie, Louisiana, United States"
1523,00219.eaf6c0ff67706c784f67f5c1225028a1,"Barcelona, Barcelona, Spain"
1524,0381.492ed1e5eed1b631560e2009be5b8c9a,"Hortolândia, Sao Paulo, Brazil"
1525,01051.a87f28b7d023a840cb54ed7aa5f4e19b,"Guatemala City, Departamento de Guatemala, Guatemala"
1526,00903.1b151e48aafed20229a1880c1d558992,"Unknown city, Unknown state, United States"
1527,0231.30ae582570716a95e79c87a2de31cb30,"Unknown city, Unknown state, Argentina"
1528,01286.80a17353e03cab185cb52237b60359e4,"Tel Aviv, Tel Aviv, Israel"
1529,00535.6f0720362e104f169c08308d82a8c804,"Villahermosa, Tabasco, Mexico"
1530,00043.548c447db5d9ba3f5546de96baa9b0e6,"Unknown city, Unknown state, United States"
1531,00054.62863160db27f89df8c73275b6dae134,"Unknown city, Unknown state, United States"
1532,00948.674250d39ae9ea6d1c054fd6f7b52cee,"Unknown city, Unknown state, United States"
1533,00641.b3c1c440f7940c86ab5d1e4f9fa3518b,"Odintsovo, Moscow Oblast, Russia"
1534,00343.37d895b3a54847548875136ad6b0192d,"Unknown city, Unknown state, China"
1535,00975.5e2e7c9d8b2c04929ff41e010163e5e8,"Irvine, California, United States"
1536,00435.5fcb8673ad1922e806a0505769985c69,"Unknown city, Unknown state, Poland"
1537,01241.0ea43b4457c3a0b85f7ab4d1bb4ac17e,"Unknown city, Unknown state, United States"
1538,0379.5b1c7a295af5ccb0a58c5a41d5c5ad04,"Songjiang, Shanghai, China"
1539,0193.4ceae11e1dae2059c9a526eebda8b259,"Unknown city, Unknown state, China"
1540,00604.3dcf5f835dacff5d4a32a24eba31cbd2,"Unknown city, Heilongjiang, China"
1541,00299.ec4bd0c57a7bf6a5616beb2897aaed7b,"Unknown city, Unknown state, United States"
1542,01028.e52964252ea2dd1e08251f83c76db32e,"Unknown city, Unknown state, United States"
1543,00885.6f8bc5aec58114e2d8ae91f3d1b464fc,"Unknown city, Unknown state, United States"
1544,00506.85af6cd716febc6265ac7b362a4a1da6,"Unknown city, Unknown state, United States"
1545,00426.36b36cbe96efe9001c4d80363ea7ed4e,"Unknown city, Unknown state, United States"
1546,0275.0404a07cd99e27d569958716f392082b,"Unknown city, Unknown state, United States"
1547,0356.86a795300367f707a8b648e0c50253ad,"Santa Monica, California, United States"
1548,01253.26e421b9623002d636c29f79f68a58fb,"Rozelle, New South Wales, Australia"
1549,00510.ce04ead27e498e82285ea6dbb0837c13,"Unknown city, Unknown state, United States"
1550,00416.bff1badad869f205fdb54f311f060734,"Unknown city, Unknown state, Canada"
1551,00097.555911ef896c1f57a6232120685b01e7,"Los Angeles, California, United States"
1552,00429.8f4c7360f2629f5017e7a485e74b3862,"Unknown city, Unknown state, China"
1553,00673.89b0df1a8a6e1a95c48f1f63e48648f4,"Unknown city, Unknown state, United States"
1554,00017.6430f3b8dedf51ba3c3fcb9304e722e7,"Unknown city, Unknown state, United States"
1555,00984.9521bd4c46b37f795efb665266cf5ab5,"Unknown city, Unknown state, United States"
1556,00029.cc0c62b49c1df0ad08ae49a7e1904531,"Unknown city, Unknown state, Canada"
1557,00489.023c1d77de9365cad956a4c9118aee4b,"Unknown city, Unknown state, Italy"
1558,01075.07ee7f1ab5ad6659c47baa5ef3691a80,"Saint Paul, Minnesota, United States"
1559,00222.3ac65af6304056a15115076b1bcc8f69,"Taipei, Taipei City, Taiwan"
1560,0475.f3c5fb57463eb715fa93e9ce483c49fe,"Unknown city, Unknown state, United States"
1561,0002.24b47bb3ce90708ae29d0aec1da08610,"Not found, Not found, Not found"
1562,0409.09cb28cd8753bff06fc8a547c3ed8fe2,"Santa Monica, California, United States"
1563,00881.ec61388b6f9f09b285950e2f11aec158,"Nové Zámky, Nitra, Slovakia"
1564,00555.75544646fbe1fd3cb3717fb02a72e824,"Unknown city, Unknown state, Poland"
1565,00558.dcb747a55d9b7d4f9ca6c66717bd36c7,"Unknown city, Unknown state, China"
1566,00148.a645e3b8823445737c97057e59ea0d0c,"Unknown city, Unknown state, United States"
1567,01032.99fb105a98e0192bfc987bd3c31f6672,"Unknown city, Unknown state, Mexico"
1568,00602.8b839b13833d7ca3abd6f6179ccc0286,"Unknown city, Unknown state, Bolivia"
1569,01183.1686c7ca72908096192dc3ebcde515d9,"Ribeirão das Neves, Minas Gerais, Brazil"
1570,01189.5593d25cf7b731b1c9f3e708cd05c96b,"Unknown city, Unknown state, Ireland"
1571,00003.2ee33bc6eacdb11f38d052c44819ba6c,"Not found, Not found, Not found"
1572,01300.74283a1a03062473904cd6f9965df1d5,"Unknown city, Unknown state, United States"
1573,01373.c8c124454ee4d1b775ef7a436cede7c1,"Guayana, Sucre, Venezuela"
1574,00369.845eeb9573484bd88a6a6224c7068d81,"Unknown city, Unknown state, United States"
1575,00695.f79afe1f94217d0a2e6f983caf011b49,"Unknown city, Unknown state, United States"
1576,00082.0341a767bbaca01fd89b6236ef681257,"Odintsovo, Moscow Oblast, Russia"
1577,01176.36afa20e4f8dd2246da63c3b23129305,"Unknown city, Unknown state, United States"
1578,0412.4e18b948471feca1fa1610ce7c1259a2,"Unknown city, Unknown state, Germany"
1579,00493.a80f4bf204e9111b0dd1d14bf393b754,"Unknown city, Unknown state, United States"
1580,01343.97e31a95126f0c6dc249a8e51489af10,"Dublin, Leinster, Ireland"
1581,00388.53eae0055e66fcb7194f9cca080fdefe,"Baton Rouge, Louisiana, United States"
1582,00006.5ab5620d3d7c6c0db76234556a16f6c1,"Ashford, Alabama, United States"
1583,00498.7f293b818e2e46d3a8bad44eda672947,"Phoenix, Arizona, United States"
1584,0025.97302502dc8e20ab7e7eb05f926e1bab,"Unknown city, Unknown state, United States"
1585,00281.db28f3aab77ff478279d8de20d572b42,"Rimini, Provincia di Rimini, Italy"
1586,00183.47b495fc7ebd7807affa6425de6419b3,"Andover, Massachusetts, United States"
1587,00204.4cf15f97b8ea08bfafab7d5091b8fbe7,"Unknown city, Unknown state, Romania"
1588,01133.facfc10e99d36c8da8e62f27aa065aa2,"Ningbo, Zhejiang, China"
1589,00652.b8c5d053737017caa4c2d29c4e690573,"Saint Paul, Minnesota, United States"
1590,00451.bbff6de62f0340d64a044870dbedafba,"Unknown city, Unknown state, Japan"
1591,00658.2324b3351e766248275bace98fd3c7b3,"Unknown city, Unknown state, United States"
1592,00126.e98e1ba87a38e0cceeb55f3b86dbd4dd,"Marousi, Attica, Greece"
1593,00309.514ba73d47cc5668a2afdef0a25b400c,"Miami Beach, Florida, United States"
1594,00611.58f9a1db64c83da2bfd3b1acf8d38338,"Unknown city, Unknown state, United Kingdom"
1595,00377.8568faed5f5f8cd3fb0956786da98a1a,"Unknown city, Unknown state, United States"
1596,0434.e86d28a69c9228080a3f0ecbde5ea5fa,"Unknown city, Unknown state, Russia"
1597,0355.94ebf637e4bd3db8a81c8ce68ecf681d,"Denver, Colorado, United States"
1598,00331.263b0f2df840360cb4b1ee9016c79d84,"Unknown city, Unknown state, Japan"
1599,00094.7f704c47988221c18cb6a620409442b8,"Xiamen, Fujian, China"
1600,01142.1d5b741cdc5cb3c026d678a4c8f613d6,"Northampton, Northamptonshire, United Kingdom"
1601,0003.4b3d943b8df71af248d12f8b2e7a224a,"Not found, Not found, Not found"
1602,00149.c07359393107925a86798dd72d6a56b3,"Unknown city, Unknown state, Italy"
1603,0350.0f2ef01282cb99a4eeb9a19923597b3f,"Unknown city, Unknown state, Finland"
1604,0051.374f4d4300a5d39544b2f052e7a9429d,"Not found, Not found, Not found"
1605,00138.c15973a4d40bed4333079296be2522ca,"Paju, Gyeonggi-do, South Korea"
1606,01046.00df3a73895dd0f6a8f22434141257f6,"Unknown city, Unknown state, Ireland"
1607,0315.26ca39910895a935e2b8bca93a44ebfe,"Unknown city, Unknown state, Italy"
1608,00944.fbc64dd9cbcbc201d82256821978f318,"Unknown city, Unknown state, United States"
1609,0362.d605ea00a259c1245d6e21ecf38264cf,"Wiener Neustadt, Lower Austria, Austria"
1610,00284.227c1ebb961320cd2086d904d698c49b,"Unknown city, Unknown state, United States"
1611,00384.2054d62f06fd10e4018a43e156b32acf,"Unknown city, Unknown state, United States"
1612,00705.df125edb37f19c87784942c7b2b164a1,"Unknown city, Unknown state, United States"
1613,00878.47676ab279418e3e1ef3f5948eda4f66,"Unknown city, Unknown state, Ireland"
1614,00935.64a85d481bc17b3b61da7861f9a4d0a3,"Unknown city, Unknown state, Austria"
1615,00118.b31615605a37b4878bd1de4f829c89cb,"Stoke-on-Trent, Stoke-on-Trent, United Kingdom"
1616,01056.c7e5574c3a036313b160b31234e7d81e,"Yiwu, Zhejiang, China"
1617,00806.0595ba2c9bfae214645880fe39e17f4e,"Unknown city, Unknown state, Australia"
1618,00635.f144125beb9621e7a73d1a2eadce7e06,"Unknown city, Unknown state, United States"
1619,00243.2fa7ea5c308d2d572c7e8efc679bb6a9,"Unknown city, Unknown state, United States"
1620,00582.2db3b12f1cbf87ef3a64d26c35561a5b,"Mont-Tremblant, Quebec, Canada"
1621,0291.65fa7c79bc3a75c50655cb044011c50a,"Rimini, Provincia di Rimini, Italy"
1622,01067.cbfadba14efd2125f98bf8ae03c68f68,"Balgowlah, New South Wales, Australia"
1623,0325.78b93ee9713b6594d03c86993286e6c5,"Odintsovo, Moscow Oblast, Russia"
1624,00104.67ea4a37ac02d37f4baa7631ba17a824,"Unknown city, Unknown state, United States"
1625,00383.14f8e467cb84b977c33f422d7d1691e6,"Kingersheim, Haut-Rhin, France"
1626,0486.348918a564335556b4fdd8b82f939918,"Unknown city, Unknown state, United States"
1627,00266.3cf1dcf8df07100b1530493e11f80a25,"Central, Central and Western District, Hong Kong"
1628,01153.423d8f8120ab7fa0946c45a60a44c059,"Unknown city, Unknown state, Poland"
1629,00584.0f2dbef1c4238beb69443e0273484d76,"Wellsville, Kansas, United States"
1630,00650.f2fae77b8a66055149c5b899e9815c2a,"Unknown city, Unknown state, France"
1631,00494.fd2efa67e63247ee89cdcf3a6fe7906d,"Waddinxveen, South Holland, Netherlands"
1632,0046.0b4fff9cd7cffe94cc4f04bbf3928c28,"Beijing, Beijing, China"
1633,00319.a99dff9c010e00ec182ed5701556d330,"Metairie, Louisiana, United States"
1634,0004.1874ab60c71f0b31b580f313a3f6e777,"Santo Antonio de Posse, Sao Paulo, Brazil"
1635,00317.902b19a36e88cd3ad096e736ff8c81a5,"Unknown city, Unknown state, United States"
1636,00052.edb775ef7470f35cd593d07e5a0466a8,"Brighton, Brighton and Hove, United Kingdom"
1637,00419.ed8fc5e3278d344ba897c8e9614acb38,"Unknown city, Unknown state, Spain"
1638,0301.ad155a30cca1f9d16e75e8934030edae,"Unknown city, Unknown state, United States"
1639,01119.343c5318a6ef39de4aea0f081009f391,"Unknown city, Unknown state, United States"
1640,00907.74983d9d0d6ee3c681a48cf893f123b5,"Unknown city, Unknown state, United States"
1641,00062.3019eac14dfe3c503c03e25e70e63091,"Unknown city, Unknown state, United Kingdom"
1642,00168.7422ce438a3d745e2cafb7430e5ddb0f,"Unknown city, Unknown state, Portugal"
1643,00613.047cf0bcc74950bd9e1eaf8d336c385c,"Unknown city, Unknown state, United States"
1644,00361.e91ac048b0ede961d3f51009eee1c620,"Unknown city, Unknown state, Kazakhstan"
1645,00156.0b541afe96820e3bb8f900b565608269,"Cannock, Staffordshire, United Kingdom"
1646,00052.44ec0206d8bc46f371f73d15709fdeea,"Unknown city, Unknown state, United States"
1647,01346.fb942e99ad6211fe374675bc9ac639d5,"Unknown city, Unknown state, Poland"
1648,01312.c19bb76293853f6c10871018cebbe8ca,"Monterrey, Nuevo León, Mexico"
1649,00874.5a8822c0bc7366b22f3c99c0e6dd058a,"Unknown city, Unknown state, United States"
1650,00670.a3175dd0b4a1e1a26822c5fee6d6837b,"Los Angeles, California, United States"
1651,00616.1e86f2d3478f10a3a413844bba74f450,"Orangeburg, New York, United States"
1652,00461.1a27d007492d1c665d07db820b7dc3b8,"Santa Monica, California, United States"
1653,0267.0bf79a17115bffdf00bb0997f773dfc5,"Unknown city, Unknown state, Unknown country"
1654,00786.9b3de440d6969c3b911fc3ece3e155d2,"Unknown city, Unknown state, United States"
1655,00433.8ac2ba68fca4bccc0856abe31002a8e9,"Santa Monica, California, United States"
1656,00379.f04dedf09dce65a80fbe1fd831abefd0,"Unknown city, Unknown state, United States"
1657,00528.a7b02c9abd9fb303615a956bbc4af548,"Andover, Massachusetts, United States"
1658,00724.edc5a3ce2ea91fedbf00aa0c30459a87,"Unknown city, Unknown state, Ghana"
1659,00997.1af0dbebf63194440c102044a04ee752,"Unknown city, Unknown state, Germany"
1660,00044.9eece8e53a8982c26558b9eb38230bb8,"Xiamen, Fujian, China"
1661,0197.6968d98720065059247cefe4e5bcd192,"Unknown city, Unknown state, South Korea"
1662,0458.8c9d2363547ebaf997282910cf21e95c,"Unknown city, Unknown state, Argentina"
1663,0132.7ac2141ed9a163f934ac65b3f59a2a03,"Johnstown, Colorado, United States"
1664,00210.050ffd105bd4e006771ee63cabc59978,"Fuefuki, Yamanashi, Japan"
1665,0411.e6e37cbb02ad33b4e0ba5fb6caf2bbcf,"Unknown city, Unknown state, South Korea"
1666,00079.cc3fa7d977a44a09d450dde5db161c37,"Unknown city, Unknown state, United Kingdom"
1667,00375.687dc7464b4c4fa822ee453b9ef352df,"Unknown city, Unknown state, United States"
1668,00824.eec96f74d95afedbe574498808d29395,"Unknown city, Unknown state, China"
1669,00405.39099b2d9fc7da44f0bd7c5d68c06ca6,"Ede, Provincie Gelderland, Netherlands"
1670,00859.9d4f4626b7bcd9d24e20667bf0f22b24,"Cairo, Cairo Governorate, Egypt"
1671,00987.8484b70619c4be1cc4afed570490de26,"Milwaukee, Wisconsin, United States"
1672,00397.1a99f98a5b996f99f3661e9609782932,"Shenyang, Liaoning, China"
1673,0136.7e7d6adf293fa0a3dc56b3f796cf00d1,"Shinagawa, Tokyo, Japan"
1674,00672.d6ee6301b06bfa5afedd54a1bdd08abe,"Bryan, Texas, United States"
1675,00315.0ee82a2e087ffcf6efbd30b36499ead6,"Odintsovo, Moscow Oblast, Russia"
1676,00457.f4325a4aa30dce61bf6c442b887733dd,"Unknown city, Unknown state, United States"
1677,00495.e22a609b7dc412c120d09e11544c67fb,"Alkmaar, North Holland, Netherlands"
1678,00469.ee3b2f31459cc2ec43ae7cae00d40cf6,"Unknown city, Unknown state, United States"
1679,00500.87320162ab5b79f67978406cf909c3d1,"Unknown city, Unknown state, Denmark"
1680,0064.d700742b9815d990b2e5a7921e8d854c,"Unknown city, Unknown state, United States"
1681,0431.cc38713737ea22e2e329205efd78840a,"Poznan, Greater Poland, Poland"
1682,01205.47d139ac094945ae2630efb896dc4b43,"Unknown city, Shanghai, China"
1683,00712.8c3eca8af0dc686116aa7ea07fe3fa8f,Unknown
1684,00476.38e32c20c334317781e90c3e6754fbe9,"Unknown city, Unknown state, Unknown country"
1685,00214.39bd955c9db013255c326dbcbb4f2f86,"Hendon, Barnet, United Kingdom"
1686,00773.1ef75674804a6206f957afddcb5ed0c1,"Unknown city, Unknown state, Taiwan"
1687,0198.43bac6df7ea16e4c4b0026779341f14b,"Unknown city, Unknown state, Mexico"
1688,00796.1f29c490fd2bd8581d19e3e193978a3d,"Mexico City, Mexico City, Mexico"
1689,0109.601a9cd8272f22236b27e95dbe2fa22d,"Unknown city, Unknown state, Brazil"
1690,0416.112b010a30255d7d14ee9465d4fe804c,"Suzano, Sao Paulo, Brazil"
1691,00896.c6f6a4e29a114b9d7d5751e4292520de,"Unknown city, Unknown state, Djibouti"
1692,0448.809b59ce6292db666ef457e3cb08bb39,"Unknown city, Unknown state, United States"
1693,00879.ef1461ca38091f6d494c58d09b0627f0,"New York, New York, United States"
1694,0239.43b3279a300a122610f91725bb92a538,"Muskegon, Michigan, United States"
1695,01127.5b6f6b674dc0dd99f225bee3d7b32e9e,"Miami Beach, Florida, United States"
1696,00043.9331daf0bd865aa657cb02cbcd06173b,"Bonn, North Rhine-Westphalia, Germany"
1697,00027.d1d0f97e096fe08fc80a4939355759e7,"Not found, Not found, Not found"
1698,00337.813498483bc80a24c002e6e7e8e0f2cb,"Unknown city, Unknown state, United States"
1699,00031.e50cc5af8bd1131521b551713370a4b1,"Unknown city, Unknown state, India"
1700,01092.7a97a1db89c8b78df9cb59aa0d0b1fb4,"Unknown city, Unknown state, Mexico"
1701,0282.b9f0c6ac87b24a9abac5f2a564c0a6c6,"Unknown city, Unknown state, Singapore"
1702,00307.7ed50c6d80c6e37c8cc1b132f4a19e4d,"Central, Central and Western District, Hong Kong"
1703,00739.150e80f7508e247fa15d43697e80ed30,"Unknown city, Unknown state, United States"
1704,00492.3052cad36d423e60195ce706c7bc0e6f,"Civitella Messer Raimondo, Provincia di Chieti, Italy"
1705,00154.fb13b55bdbb01e81ac9b8ee6f13948d5,"Unknown city, Unknown state, Philippines"
1706,0368.3a53888c2f7fbe52a7293f223375c245,"Farnham, Surrey, United Kingdom"
1707,0321.89f41bbace08275ee298ed419e22bc9a,"Unknown city, Unknown state, Taiwan"
1708,00336.b937e6ad1deae309e248580a6fec85d8,"Budapest, Budapest, Hungary"
1709,00261.12b64e557e52daf5fc5a52e47df2f4e3,"Unknown city, Unknown state, United States"
1710,00337.dfbe7fc9aaf905bd538635d72cbba975,"Miami Beach, Florida, United States"
1711,00794.5e45ec5eb133c2c960f54bf7e4822f77,"Buffalo, New York, United States"
1712,00543.e69bd0a0effd4a12537fb358d79ea337,"Unknown city, Unknown state, United States"
1713,0377.31267c80e042b22be0436c044c13513a,"Unknown city, Unknown state, United States"
1714,01315.88a113666f60469492624820111ee3be,"Unknown city, Unknown state, United States"
1715,00123.18a793261cf7719497e17412345945d6,"Unknown city, Unknown state, South Korea"
1716,00085.ae2bf18f9dd33e3d80d11eda4c0be41d,"Unknown city, Unknown state, United States"
1717,01389.35f4d2a5f47c4b434434b3ca8dc5a924,"Unknown city, Henan, China"
1718,0369.2530542de47d461ccb925fcafc6f0ad5,"Bassano del Grappa, Provincia di Vicenza, Italy"
1719,00144.a439c28b51d6b53f4fbf3bf427b55ed2,"Unknown city, Unknown state, United States"
1720,00883.a154f7c7619d620a00deb7da892ca4ce,"Unknown city, Unknown state, United States"
1721,00805.af972b92b6ba79eb4d44ff76835ebd89,"Unknown city, Unknown state, United States"
1722,00470.32f31d3d1598f840a6471fa25332336d,"Miami, Florida, United States"
1723,00442.6a4db031f5561b90c04bb3d3aee31e85,"Unknown city, Unknown state, United States"
1724,00971.6d8acd89e1b2e699acc6a3443c6d2d6d,"Unknown city, Unknown state, United States"
1725,00121.9fdf867ef2120e98641128801454aa72,"Unknown city, Unknown state, United States"
1726,00856.fae2faa8ad9dffc157f5f17e5be0f057,"Unknown city, Unknown state, United States"
1727,00100.f18596df33992ee2af3e79f71f092e69,"Porto, Porto, Portugal"
1728,00267.ef433fb350170f28a1567cbc24900e53,"Ede, Provincie Gelderland, Netherlands"
1729,00457.f8db516c753eff2c82cfb89b33bd2620,"Unknown city, Unknown state, United States"
1730,01124.978b767962c91cc5c173cc4044b4658a,"Unknown city, Unknown state, South Korea"
1731,00674.e67bea8d6a30cd45e1efc5bc5dbf8b57,"Unknown city, Unknown state, South Korea"
1732,0288.c50b1fb60cac2cca358d7543602623ee,"Unknown city, Unknown state, United States"
1733,00919.0b677a6b8d8bff153989d1708850f985,"Unknown city, Unknown state, Djibouti"
1734,00619.8b327d9ed6741fb05ac4a180a5f776c6,"Bistriţa, Judetul Bistrita-Nasaud, Romania"
1735,00419.141092086514a246ff2ff8d4bc523400,"Unknown city, Unknown state, Argentina"
1736,00065.6203de135559b319326445aafd68dbca,"Sydney, New South Wales, Australia"
1737,00152.a9f16de7f087215259a15322961bf9c0,"Oklahoma City, Oklahoma, United States"
1738,00443.70c948096c848777e165daacad17ce78,"Madrid, Madrid, Spain"
1739,00224.0654fe0af51e1dcefa0eb66eb932f55f,"Unknown city, Unknown state, United States"
1740,00411.fae7b15cc1f966d92c2cedc872893268,"Unknown city, Unknown state, India"
1741,00162.6d0397cc491b214db1e84e19bb49177a,"Busan, Busan, South Korea"
1742,00902.5cf0d5b3c8c28418fd5aac308db88a47,"Christchurch, Canterbury, New Zealand"
